Data_Source;Airline_name;Aircraft_Type;Category;Flight_Type;Count;Total_seat;Seat_Class;Seat_Type;Seat_Position;Recline;Premium;Pitch_minimum;Pitch_maximum;Width;Bedlength_maximum;Bedlength_minimum;Music;VideoType;Power_available;Power_kind;Usb_available;Usb_kind;Rating
SeatGuru;korean-air;Boeing 747-400;BUSINESS;long haul;61;333;Prestige;ANGLE_FLAT;EXIT_ROW;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400;BUSINESS;long haul;61;333;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400;ECONOMY;long haul;262;333;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 747-400 B;FIRST;long haul;12;335;First Class;FLAT_BED;NORMAL;180 degree;F;83.0;83.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 B;BUSINESS;long haul;61;335;Prestige;ANGLE_FLAT;BULKHEAD;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 B;BUSINESS;long haul;61;335;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 B;BUSINESS;long haul;61;335;Prestige;ANGLE_FLAT;BULKHEAD;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 B;BUSINESS;long haul;61;335;Prestige;ANGLE_FLAT;EXIT_ROW;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 B;FIRST;long haul;12;335;First Class;FLAT_BED;NORMAL;180 degree;F;83.0;83.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 B;BUSINESS;long haul;61;335;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;58.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 B;ECONOMY;long haul;262;335;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 747-400 C;FIRST;long haul;12;365;First Class;FLAT_BED;BULKHEAD;180 degree;F;83.0;83.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 C;BUSINESS;long haul;45;365;Prestige;ANGLE_FLAT;BULKHEAD;170 degree;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 C;BUSINESS;long haul;45;365;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 C;BUSINESS;long haul;45;365;Prestige;ANGLE_FLAT;EXIT_ROW;170 degree;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 C;FIRST;long haul;12;365;First Class;FLAT_BED;NORMAL;180 degree;F;83.0;83.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 C;BUSINESS;long haul;45;365;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;EXIT_ROW;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;EXIT_ROW;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 C;ECONOMY;long haul;308;365;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 747-400 C;BUSINESS;long haul;45;365;Prestige;ANGLE_FLAT;BULKHEAD;170 degree;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 D;FIRST;long haul;12;404;First Class;FLAT_BED;BULKHEAD;180 degrees;F;83.0;83.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 D;BUSINESS;long haul;24;404;Prestige;ANGLE_FLAT;BULKHEAD;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 D;BUSINESS;long haul;24;404;Prestige;ANGLE_FLAT;NORMAL;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 D;BUSINESS;long haul;24;404;Prestige;ANGLE_FLAT;EXIT_ROW;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 D;FIRST;long haul;12;404;First Class;FLAT_BED;NORMAL;180 degrees;F;83.0;83.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 D;BUSINESS;long haul;24;404;Prestige;ANGLE_FLAT;NORMAL;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;EXIT_ROW;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 D;ECONOMY;long haul;368;404;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 747-400 E;FIRST;long haul;10;363;First Class;FLAT_BED;BULKHEAD;180 degrees;F;83.0;83.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 E;BUSINESS;long haul;45;363;Prestige;ANGLE_FLAT;BULKHEAD;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 E;BUSINESS;long haul;45;363;Prestige;ANGLE_FLAT;NORMAL;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 E;BUSINESS;long haul;45;363;Prestige;ANGLE_FLAT;EXIT_ROW;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 E;FIRST;long haul;10;363;First Class;FLAT_BED;NORMAL;180 degrees;F;83.0;83.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 E;BUSINESS;long haul;45;363;Prestige;ANGLE_FLAT;NORMAL;170 degrees;A;60.0;60.0;21.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;EXIT_ROW;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;BULKHEAD;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-400 E;ECONOMY;long haul;308;363;Economy;STANDARD;NORMAL;;N;32.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 747-8I;FIRST;long haul;6;368;First Class;OPEN_SUITE;BULKHEAD;;S;83.0;83.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-8I;BUSINESS;long haul;48;368;Prestige;FLAT_BED;NORMAL;;F;75.0;75.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-8I;BUSINESS;long haul;48;368;Prestige;FLAT_BED;NORMAL;;F;75.0;75.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-8I;BUSINESS;long haul;48;368;Prestige;FLAT_BED;BULKHEAD;;F;75.0;75.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-8I;BUSINESS;long haul;48;368;Prestige;FLAT_BED;EXIT_ROW;;F;75.0;75.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-8I;FIRST;long haul;6;368;First Class;OPEN_SUITE;NORMAL;;S;83.0;83.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;5
SeatGuru;korean-air;Boeing 747-8I;ECONOMY;long haul;314;368;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.1;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 747-8I;BUSINESS;long haul;48;368;Prestige;FLAT_BED;BULKHEAD;;F;75.0;75.0;20.1;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-200ER A;FIRST;long haul;8;261;First Class;FLAT_BED;NORMAL;180 degree;F;83.0;83.0;21.1;78.0;78.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER A;BUSINESS;long haul;28;261;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;60.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER A;ECONOMY;long haul;225;261;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-200ER A;BUSINESS;long haul;28;261;Prestige;ANGLE_FLAT;BULKHEAD;170 degree;A;60.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER A;BUSINESS;long haul;28;261;Prestige;ANGLE_FLAT;NORMAL;170 degree;A;60.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER A;BUSINESS;long haul;28;261;Prestige;ANGLE_FLAT;BULKHEAD;170 degree;A;60.0;60.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER V2;FIRST;long haul;8;248;First Class;OPEN_SUITE;NORMAL;180 degree;S;83.0;83.0;26.5;79.0;79.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER V2;BUSINESS;long haul;28;248;Prestige;FLAT_BED;NORMAL;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER V2;ECONOMY;long haul;212;248;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER V2;ECONOMY;long haul;212;248;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-200ER V2;ECONOMY;long haul;212;248;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER V2;ECONOMY;long haul;212;248;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER V2;ECONOMY;long haul;212;248;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-200ER V2;ECONOMY;long haul;212;248;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-200ER V2;BUSINESS;long haul;28;248;Prestige;FLAT_BED;BULKHEAD;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-200ER V2;BUSINESS;long haul;28;248;Prestige;FLAT_BED;NORMAL;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-300;FIRST;long haul;6;338;First Class;FLAT_BED;BULKHEAD;180 degree;F;83.0;83.0;21.1;78.0;78.0;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300;BUSINESS;long haul;35;338;Prestige;FLAT_BED;BULKHEAD;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300;BUSINESS;long haul;35;338;Prestige;FLAT_BED;NORMAL;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;5
SeatGuru;korean-air;Boeing 777-300;ECONOMY;long haul;297;338;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-300;BUSINESS;long haul;35;338;Prestige;FLAT_BED;BULKHEAD;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-300;BUSINESS;long haul;35;338;Prestige;FLAT_BED;NORMAL;180 degree;F;74.0;74.0;21.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-300ER;FIRST;long haul;8;291;First Class;CLOSED_SUITE;BULKHEAD;180 degree;C;83.0;83.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300ER;BUSINESS;long haul;56;291;Prestige;FLAT_BED;NORMAL;180 degree;F;74.0;74.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300ER;FIRST;long haul;8;291;First Class;CLOSED_SUITE;NORMAL;180 degree;C;83.0;83.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;5
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;EXIT_ROW;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;4
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;BULKHEAD;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300ER;ECONOMY;long haul;227;291;Economy;STANDARD;NORMAL;;N;33.0;34.0;18.0;;;ON_DEMAND;ON_DEMAND;SOME;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-300ER;BUSINESS;long haul;56;291;Prestige;FLAT_BED;BULKHEAD;180 degree;F;74.0;74.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;2
SeatGuru;korean-air;Boeing 777-300ER;BUSINESS;long haul;56;291;Prestige;FLAT_BED;NORMAL;180 degree;F;74.0;74.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;1
SeatGuru;korean-air;Boeing 777-300ER V1;FIRST;long haul;8;277;First Class;OPEN_SUITE;BULKHEAD;;S;83.0;83.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300ER V1;BUSINESS;long haul;42;277;Prestige;FLAT_BED;NORMAL;;F;75.0;75.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
SeatGuru;korean-air;Boeing 777-300ER V1;FIRST;long haul;8;277;First Class;OPEN_SUITE;NORMAL;;S;83.0;83.0;20.6;;;ON_DEMAND;ON_DEMAND;ALL;AC;NONE;;3
